id_ligne	kpi_name	edw_group_table	kpi_label	comment	kpi_formula	pourcentage	on_off	value_type	new_field	visible	numerator_denominator	kpi_type
kpis.0071.01.01193	TRAFFIC_ERL_EUL_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC ERL EUL Non Real Time PS DATA	Traffic in Erlang for the Non Real Time PS DATA on E-DCH channels 	pmSumBestPsEulRabEstablish/pmSamplesBestPsEulRabEstablish	0	1	customisateur	1	1	total	float4
kpis.0071.01.01243	TRAFFIC_ERL_HS_NRT_DATA	edw_eriran_cellb_axe1	TRAFFIC ERL HS Non Real Time DATA	Traffic in Erlang for the Non Real Time PS DATA on HS-DSCH and E-DCH channels 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01194	TRAFFIC_ERL_RT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC ERL Real Time PS DATA	Traffic in Erlang for the Real Time PS DATA 	(pmSumBestPsStr128Ps8RabEstablish/pmSamplesBestPsStr128Ps8RabEstablish)+(pmSumBestPsStr64Ps8RabEstablish/pmSamplesBestPsStr64Ps8RabEstablish)+(pmSumBestPsStreamHsRabEst/pmSamplesBestPsStreamHsRabEst)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01244	TRAFFIC_DL_ERL_PS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL DL PS DATA SUM	Traffic in Erlang for the DL PS DATA on DCH/FACH channels( SUM) 	(pmSumBestPsStr128Ps8RabEstablish/pmSamplesBestPsStr128Ps8RabEstablish_avg)+(pmSumBestPsStr64Ps8RabEstablish/pmSamplesBestPsStr64Ps8RabEstablish_avg)+(pmSumBestPsStreamHsRabEst/pmSamplesBestPsStreamHsRabEst_avg)+pmSumBestPsEulRabEstablish/pmSamplesBestPsEulRabEstablish_avg	0	1	customisateur	1	1	total	float4
kpis.0071.01.01245	TRAFFIC_UL_ERL_PS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL UL PS DATA SUM	Traffic in Erlang for the UL PS DATA on DCH/FACH channels( SUM) 	(pmSumBestPsStr128Ps8RabEstablish/pmSamplesBestPsStr128Ps8RabEstablish_avg)+(pmSumBestPsStr64Ps8RabEstablish/pmSamplesBestPsStr64Ps8RabEstablish_avg)+(pmSumBestPsStreamHsRabEst/pmSamplesBestPsStreamHsRabEst_avg)+pmSumBestPsEulRabEstablish/pmSamplesBestPsEulRabEstablish_avg	0	1	customisateur	1	1	total	float4
kpis.0071.01.01195	TRAFFIC_ERL_DCH_NRT_PS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL DCH Non Real Time PS DATA SUM	Traffic in Erlang for the Non Real Time PS DATA on DCH/FACH channels 	pmSumBestDchPsIntRabEstablish/pmSamplesBestDchPsIntRabEstablish_avg	0	1	customisateur	1	1	total	float4
kpis.0071.01.01196	TRAFFIC_ERL_HS_NRT_PS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL HS Non Real Time PS DATA SUM	Traffic in Erlang for the Non Real Time PS DATA on HS-DSCH channels 	pmSumBestPsHsAdchRabEstablish/pmSamplesBestPsHsAdchRabEstablish_avg	0	1	customisateur	1	1	total	float4
kpis.0071.01.01197	TRAFFIC_ERL_EUL_NRT_PS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL EUL Non Real Time PS DATA SUM	Traffic in Erlang for the Non Real Time PS DATA on E-DCH channels 	pmSumBestPsEulRabEstablish/pmSamplesBestPsEulRabEstablish_avg	0	1	customisateur	1	1	total	float4
kpis.0071.01.01246	TRAFFIC_ERL_HS_NRT_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL HS Non Real Time DATA SUM	Traffic in Erlang for the Non Real Time PS DATA on HS-DSCH and E-DCH channels 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01198	TRAFFIC_ERL_RT_PS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL Real Time PS DATA SUM	Traffic in Erlang for the Real Time PS DATA 	(pmSumBestPsStr128Ps8RabEstablish/pmSamplesBestPsStr128Ps8RabEstablish_avg)+(pmSumBestPsStr64Ps8RabEstablish/pmSamplesBestPsStr64Ps8RabEstablish_avg)+(pmSumBestPsStreamHsRabEst/pmSamplesBestPsStreamHsRabEst_avg)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01247	TRAFFIC_DL_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC DL  PS DATA	Traffic in Mbytes for the DL  PS DATA on DCH/FACH channels 	(pmDlTrafficVolumePsStr16+pmDlTrafficVolumePsStr64+PmDlTrafficVolumePsStr128)/(8*1000)+(pmDlTrafficVolumePs64+pmDlTrafficVolumePs128+PmDlTrafficVolumePs384+pmDlTrafficVolumePsCommon)/(8*1000)+(pmDlTrafficVolumePsIntHs)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01147	TRAFFIC_DL_R99_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC DL R99 Non Real Time PS DATA	Traffic in Mbytes for the DL Non Real Time PS DATA on DCH/FACH channels 	(pmDlTrafficVolumePs64+pmDlTrafficVolumePs128+PmDlTrafficVolumePs384+pmDlTrafficVolumePsCommon)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01148	TRAFFIC_DL_HS_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC DL HS Non Real Time PS DATA	Traffic in MBytes for the DL Non Real Time PS DATA on HS-DSCH channels 	(pmDlTrafficVolumePsIntHs)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01149	TRAFFIC_DL_RT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC DL Real Time PS DATA	Traffic in Mbytes for the DL Real Time PS DATA 	(pmDlTrafficVolumePsStr16+pmDlTrafficVolumePsStr64+PmDlTrafficVolumePsStr128)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01248	TRAFFIC_CS	edw_eriran_cellb_axe1	TRAFFIC CS	Traffic in Erlang for CS (NT + NRT) 	(pmSumBestCs12Establish/pmSamplesBestCs12Establish)+(pmSumBestAmr12200RabEstablish/pmSamplesBestAmr12200RabEstablish)+(pmSumBestAmr7950RabEstablish/pmSamplesBestAmr7950RabEstablish)+(pmSumBestAmr5900RabEstablish/pmSamplesBestAmr5900RabEstablish)+(pmSumBestAmr4750RabEstablish/pmSamplesBestAmr4750RabEstablish)+(pmSumBestCs64RabEstablish/pmSamplesBestCs64RabEstablish)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01150	TRAFFIC_ERL_SPEECH	edw_eriran_cellb_axe1	TRAFFIC ERL SPEECH	Speech traffic in Erlang 	(pmSumBestCs12Establish/pmSamplesBestCs12Establish)+(pmSumBestAmr12200RabEstablish/pmSamplesBestAmr12200RabEstablish)+(pmSumBestAmr7950RabEstablish/pmSamplesBestAmr7950RabEstablish)+(pmSumBestAmr5900RabEstablish/pmSamplesBestAmr5900RabEstablish)+(pmSumBestAmr4750RabEstablish/pmSamplesBestAmr4750RabEstablish)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01151	TRAFFIC_ERL_SPEECH_CS12	edw_eriran_cellb_axe1	TRAFFIC ERL SPEECH CS12	Speech traffic in Erlang only for CS 12 	(pmSumBestCs12Establish/pmSamplesBestCs12Establish)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01249	TRAFFIC_CS_VIDEO	edw_eriran_cellb_axe1	TRAFFIC CS VIDEO	Traffic in Erlang for CS Conversational 64 kbps data calls (video). 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01152	TRAFFIC_ERL_RT_CS_DATA	edw_eriran_cellb_axe1	TRAFFIC ERL Real Time CS DATA	Real Time CS DATA traffic in Erlang 	(pmSumBestCs64RabEstablish/pmSamplesBestCs64RabEstablish)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01250	TRAFFIC_CS_SUM	edw_eriran_cellb_axe1	TRAFFIC CS SUM	Traffic in Erlang for CS (NT + NRT) 	(pmSumBestCs12Establish/pmSamplesBestCs12Establish_avg)+(pmSumBestAmr12200RabEstablish/pmSamplesBestAmr12200RabEstablish_avg)+(pmSumBestAmr7950RabEstablish/pmSamplesBestAmr7950RabEstablish_avg)+(pmSumBestAmr5900RabEstablish/pmSamplesBestAmr5900RabEstablish_avg)+(pmSumBestAmr4750RabEstablish/pmSamplesBestAmr4750RabEstablish_avg)+(pmSumBestCs64RabEstablish/pmSamplesBestCs64RabEstablish_avg)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01153	TRAFFIC_ERL_SPEECH_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL SPEECH SUM	Speech traffic in Erlang 	(pmSumBestCs12Establish/pmSamplesBestCs12Establish_avg)+(pmSumBestAmr12200RabEstablish/pmSamplesBestAmr12200RabEstablish_avg)+(pmSumBestAmr7950RabEstablish/pmSamplesBestAmr7950RabEstablish_avg)+(pmSumBestAmr5900RabEstablish/pmSamplesBestAmr5900RabEstablish_avg)+(pmSumBestAmr4750RabEstablish/pmSamplesBestAmr4750RabEstablish_avg)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01154	TRAFFIC_ERL_SPEECH_CS12_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL SPEECH CS12 SUM	Speech traffic in Erlang only for CS 12 	(pmSumBestCs12Establish/pmSamplesBestCs12Establish_avg)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01251	TRAFFIC_CS_VIDEO_SUM	edw_eriran_cellb_axe1	TRAFFIC CS VIDEO SUM	Traffic in Erlang for CS Conversational 64 kbps data calls (video). 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01155	TRAFFIC_ERL_RT_CS_DATA_SUM	edw_eriran_cellb_axe1	TRAFFIC ERL Real Time CS DATA SUM	Real Time CS DATA traffic in Erlang 	(pmSumBestCs64RabEstablish/pmSamplesBestCs64RabEstablish_avg)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01156	TRAFFIC_KBITS_DL_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC KBITS DL Non Real Time PS DATA	Traffic in Kbits for the DL Non Real Time PS DATA  	pmDlTrafficVolumePs64+pmDlTrafficVolumePs128+PmDlTrafficVolumePs384+pmDlTrafficVolumePsCommon	0	1	customisateur	1	1	total	float4
kpis.0071.01.01157	TRAFFIC_KBITS_DL_RT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC KBITS DL Real Time PS DATA	Traffic in Kbits for the DL Real Time PS DATA 	pmDlTrafficVolumePsStr16+pmDlTrafficVolumePsStr64+PmDlTrafficVolumePsStr128	0	1	customisateur	1	1	total	float4
kpis.0071.01.01158	TRAFFIC_KBITS_UL_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC KBITS UL Non Real Time PS DATA	Traffic in Kbits for the UL Non Real Time PS DATA  	pmUlTrafficVolumePs64+pmUlTrafficVolumePs128+PmUlTrafficVolumePs384+pmUlTrafficVolumePsCommon	0	1	customisateur	1	1	total	float4
kpis.0071.01.01159	TRAFFIC_KBITS_UL_RT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC KBITS UL Real Time PS DATA	Traffic in Kbits for the UL Real Time PS DATA 	pmUlTrafficVolumePsStr16+PmUlTrafficVolumePsStr128	0	1	customisateur	1	1	total	float4
kpis.0071.01.01252	TRAFFIC_UL_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC UL PS DATA	Traffic in MBytes for the PS on DCH/RACH channels 	(pmUlTrafficVolumePsStr16+PmUlTrafficVolumePsStr128)/(8*1000)+(pmUlTrafficVolumePs64+pmUlTrafficVolumePs128+PmUlTrafficVolumePs384+pmUlTrafficVolumePsCommon)/(8*1000)+(pmUlTrafficVolumePsIntEul)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01160	TRAFFIC_UL_R99_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC UL R99 Non Real Time PS DATA	Traffic in MBytes for the UL Non Real Time PS on DCH/RACH channels 	(pmUlTrafficVolumePs64+pmUlTrafficVolumePs128+PmUlTrafficVolumePs384+pmUlTrafficVolumePsCommon)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01161	TRAFFIC_UL_EUL_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC UL EUL (HSUPA) Non Real Time PS DATA	Traffic in MBytes for the UL Non Real Time PS on E-DCH channels 	(pmUlTrafficVolumePsIntEul)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01162	TRAFFIC_UL_RT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC UL Real Time PS DATA	Traffic in MBytes for the UL Real Time PS DATA 	(pmUlTrafficVolumePsStr16+PmUlTrafficVolumePsStr128)/(8*1000)	0	1	customisateur	1	1	total	float4
kpis.0071.01.01163	UL_TOT_NRT_PS_DATA_THROUGHPUT	edw_eriran_cellb_axe1	UL TOT Non Real Time PS DATA THROUGHPUT	UL Total throughput for UL Non Real Time DATA RB irrespective of the corresponding transport channel (DCH, FACH, E-DCH, HS-DSCH) for all PS Non Real Time DATA traffic (including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs) 	pmSumActUlRlcTotPacketThp/pmSamplesActUlRlcTotPacketThp	0	1	customisateur	1	1	total	float4
kpis.0071.01.01164	UL_USER_NRT_PS_DATA_THROUGHPUT	edw_eriran_cellb_axe1	UL USER Non Real Time PS DATA THROUGHPUT	UL User throughput for UL Non Real Time PS DATA RB irrespective of the corresponding transport channel (DCH, FACH, E-DCH, HS-DSCH) for all PS Interactive traffic (including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs) 	pmSumActUlRlcUserPacketThp/pmSamplesActUlRlcUserPacketThp	0	1	customisateur	1	1	total	float4
kpis.0071.01.01165	UL_DCH_TOT_NRT_PS_DATA_THROUGHPUT	edw_eriran_cellb_axe1	UL DCH TOT Non Real Time PS DATA THROUGHPUT	UL Total throughput for all PS DCH Non Real Time PS DATA RB including user data, retransmissions, padding bits, data PDU headers and RLC control PDUs 	pmSumDchUlRlcTotPacketThp/pmSamplesDchUlRlcTotPacketThp	0	1	customisateur	1	1	total	float4
kpis.0071.01.01166	UL_DCH_USER_NRT_PS_DATA_THROUGHPUT	edw_eriran_cellb_axe1	UL DCH USER Non Real Time PS DATA THROUGHPUT	UL User throughput for PS DCH Non Real Time PS DATA RB including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs 	pmSumDchUlRlcUserPacketThp/pmSamplesDchulRlcUserPacketThp	0	1	customisateur	1	1	total	float4
kpis.0071.01.01167	UL_EUL_TOT_NRT_PS_DATA_THROUGHPUT	edw_eriran_cellb_axe1	UL EUL (HSUPA) TOT Non Real Time PS DATA THROUGHPUT	UL Total throughput for all PS E-DCH Non Real Time PS DATA RB including user data, retransmissions, padding bits, data PDU headers and RLC control PDUs 	pmSumEulRlcTotPacketThp/pmSamplesEulRlcTotPacketThp	0	1	customisateur	1	1	total	float4
kpis.0071.01.01168	UL_EUL_USER_NRT_PS_DATA_THROUGHPUT	edw_eriran_cellb_axe1	UL EUL (HSUPA) USER Non Real Time PS DATA THROUGHPUT	UL User throughput for PS E-DCH Non Real Time PS DATA RB including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs 	pmSumEulRlcUserPacketThp/pmSamplesEulRlcUserPacketThp	0	1	customisateur	1	1	total	float4
kpis.0071.01.01169	UL_CMODE_SR	edw_eriran_cellb_axe1	UL CMODE SR	UL Compressed success rate 	CASE WHEN ((pmCmSuccUlHls+pmCmSuccUlSf2)/(pmCmAttUlHls+pmCmAttUlSf2))*100>100 THEN 100 ELSE ((pmCmSuccUlHls+pmCmSuccUlSf2)/(pmCmAttUlHls+pmCmAttUlSf2))*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01170	DL_CMODE_SR	edw_eriran_cellb_axe1	DL CMODE SR	DL Compressed success rate 	CASE WHEN ((pmCmSuccDlHls+pmCmSuccDlSf2)/(pmCmAttDlHls+pmCmAttDlSf2))*100>100 THEN 100 ELSE ((pmCmSuccDlHls+pmCmSuccDlSf2)/(pmCmAttDlHls+pmCmAttDlSf2))*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01171	UL_CMODE_SR_HLS	edw_eriran_cellb_axe1	UL CMODE SR HLS	UL Compressed success rate with HLS method 	CASE WHEN (pmCmSuccUlHls/pmCmAttUlHls)*100>100 THEN 100 ELSE (pmCmSuccUlHls/pmCmAttUlHls)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01172	DL_CMODE_SR_HLS	edw_eriran_cellb_axe1	DL CMODE SR HLS	DL Compressed success rate with HLS method 	CASE WHEN (pmCmSuccDlHls/pmCmAttDlHls)*100>100 THEN 100 ELSE (pmCmSuccDlHls/pmCmAttDlHls)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01173	UL_CMODE_SR_SF2	edw_eriran_cellb_axe1	UL CMODE SR SF2	UL Compressed success rate with SF2 method 	CASE WHEN (pmCmSuccUlSf2/pmCmAttUlSf2)*100>100 THEN 100 ELSE (pmCmSuccUlSf2/pmCmAttUlSf2)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01174	DL_CMODE_SR_SF2	edw_eriran_cellb_axe1	DL CMODE SR SF2	DL Compressed success rate with SF2 method 	CASE WHEN (pmCmSuccDlSf2/pmCmAttDlSf2)*100>100 THEN 100 ELSE (pmCmSuccDlSf2/pmCmAttDlSf2)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01175	NB_UL_CMODE_ATTEMPT	edw_eriran_cellb_axe1	NB UL CMODE ATTEMPT	Number of attempted reconfigurations of RL with CM for UL 	pmCmAttUlHls+pmCmAttUlSf2	0	1	customisateur	1	1	total	float4
kpis.0071.01.01176	NB_DL_CMODE_ATTEMPT	edw_eriran_cellb_axe1	NB DL CMODE ATTEMPT	Number of attempted reconfigurations of RL with CM for DL 	pmCmAttDlHls+pmCmAttDlSf2	0	1	customisateur	1	1	total	float4
kpis.0071.01.01177	NB_UL_CMODE_ATTEMPT_HLS	edw_eriran_cellb_axe1	NB UL CMODE ATTEMPT HLS	Number of attempted reconfigurations of RL with CM for UL by using HLS method. 	pmCmAttUlHls	0	1	customisateur	1	1	total	float4
kpis.0071.01.01178	NB_DL_CMODE_ATTEMPT_HLS	edw_eriran_cellb_axe1	NB DL CMODE ATTEMPT HLS	Number of attempted reconfiguration of RL with CM for DL by using HLS method, 	pmCmAttDlHls	0	1	customisateur	1	1	total	float4
kpis.0071.01.01179	NB_UL_CMODE_ATTEMPT_SF2	edw_eriran_cellb_axe1	NB UL CMODE ATTEMPT SF2	Number of attempted reconfiguration of RL with CM for UL by using SF/2 method. 	pmCmAttUlSf2	0	1	customisateur	1	1	total	float4
kpis.0071.01.01180	NB_DL_CMODE_ATTEMPT_SF2	edw_eriran_cellb_axe1	NB DL CMODE ATTEMPT SF2	Attempted reconfiguration of RL with CM for DL by using SF/2 method. 	pmCmAttDlSf2	0	1	customisateur	1	1	total	float4
kpis.0071.01.01181	INTERFREQ_MEAS_RATE_WITH_CMODE	edw_eriran_cellb_axe1	INTERFREQ MEAS RATE WITH CMODE	Percentage of inter-frequency measurements started with compressed mode 	CASE WHEN pmInterFreqMeasCmStart/(pmInterFreqMeasCmStart+pmInterFreqMeasNoCmStart)*100>100 THEN 100 ELSE pmInterFreqMeasCmStart/(pmInterFreqMeasCmStart+pmInterFreqMeasNoCmStart)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01182	NB_INTERFREQ_MEAS_CM_START	edw_eriran_cellb_axe1	NB INTERFREQ MEAS CM START	Number of inter-frequency measurements started with compressed mode 	pmInterFreqMeasCmStart	0	1	customisateur	1	1	total	float4
kpis.0071.01.01183	NB_INTERFREQ_MEAS_CM_STOP	edw_eriran_cellb_axe1	NB INTERFREQ MEAS CM STOP	Number of inter-frequency measurements stops with compressed mode. 	pmInterFreqMeasCmStop	0	1	customisateur	1	1	total	float4
kpis.0071.01.01184	NB_INTERFREQ_MEAS_NO_CM_START	edw_eriran_cellb_axe1	NB INTERFREQ MEAS NO CM START	Number of inter-frequency measurements started without compressed mode. 	pmInterFreqMeasNoCmStart	0	1	customisateur	1	1	total	float4
kpis.0071.01.01185	NB_INTERFREQ_MEAS_NO_CM_STOP	edw_eriran_cellb_axe1	NB INTERFREQ MEAS NO CM STOP	Number of inter-frequency measurements stops without compressed mode 	pmInterFreqMeasNoCmStop	0	1	customisateur	1	1	total	float4
kpis.0071.01.01186	INTERRAT_MEAS_RATE_WITH_CMODE	edw_eriran_cellb_axe1	INTERRAT MEAS RATE WITH CMODE	Percentage of inter-RAT measurements started with compressed mode 	CASE WHEN pmIratHoGsmMeasCmStart/(pmIratHoGsmMeasCmStart+pmIratHoGsmMeasNoCmStart)*100>100 THEN 100 ELSE pmIratHoGsmMeasCmStart/(pmIratHoGsmMeasCmStart+pmIratHoGsmMeasNoCmStart)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01187	NB_INTERRAT_MEAS_CM_START	edw_eriran_cellb_axe1	NB INTERRAT MEAS CM START	GSM measurement start with compressed mode 	pmIratHoGsmMeasCmStart	0	1	customisateur	1	1	total	float4
kpis.0071.01.01188	NB_INTERRAT_MEAS_NO_CM_STOP	edw_eriran_cellb_axe1	NB INTERRAT MEAS NO CM STOP	GSM measurement starts without use of compressed mode 	pmIratHoGsmMeasNoCmStart	0	1	customisateur	1	1	total	float4
kpis.0071.01.01209	ISIF_HHO_SR	edw_eriran_cellb_axe1	ISIF HHO SR	Intra System Intra Frequency HHO success rate 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01210	NB_ISIF_HHO_ATT	edw_eriran_cellb_axe1	NB ISIF HHO ATT	Number of Intra System Intra Frequency HHO Attempt 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01211	ISIF_HHO_RT_SR	edw_eriran_cellb_axe1	ISIF HHO RT SR	Intra System Intra Frequency HHO success rate for Real Time 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01212	NB_ISIF_HHO_RT_ATT	edw_eriran_cellb_axe1	NB ISIF HHO RT ATT	Number of Intra System Intra Frequency HHO Attempt for Real Time 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01213	ISIF_HHO_NRT_SR	edw_eriran_cellb_axe1	ISIF HHO NRT SR	Intra System Intra Frequency HHO success rate for Non Real Time 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01214	NB_ISIF_HHO_NRT_ATT	edw_eriran_cellb_axe1	NB ISIF HHO NRT ATT	Number of Intra System Intra Frequency HHO Attempt for Non Real Time 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01215	IS_INTER_FREQ_HHO_SR	edw_eriran_cellb_axe1	IS INTER FREQ HHO SR	Intra System Inter Frequency HHO success rate 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01216	NB_IS_INTERFREQ_HHO_ATT	edw_eriran_cellb_axe1	NB IS INTERFREQ HHO ATT	Number Intra System Inter Frequency HHO Attempt 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01217	IS_INTER_FREQ_HHO_RT_SR	edw_eriran_cellb_axe1	IS INTER FREQ HHO RT SR	Intra System Inter Frequency HHO success rate for Real Time 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01218	NB_IS_INTERFREQ_HHO_RT_ATT	edw_eriran_cellb_axe1	NB IS INTERFREQ HHO RT ATT	Number Intra System Inter Frequency HHO Attempt for Real Time  	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01219	IS_INTERFREQ_HHO_NRT_SR	edw_eriran_cellb_axe1	IS INTERFREQ HHO NRT SR	Intra System Inter Frequency HHO success rate for Non Real Time  	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01220	NB_IS_INTERFREQ_HHO_NRT_ATT	edw_eriran_cellb_axe1	NB IS INTERFREQ HHO NRT ATT	Number Intra System Inter Frequency HHO Attempt for Non Real Time  	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01221	IS_HHO_SR	edw_eriran_cellb_axe1	IS HHO SR	Inter System HHO 3G2G success rate 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01222	NB_IS_HHO_ATT	edw_eriran_cellb_axe1	NB IS HHO ATT	Number of Inter System HHO 3G2G Attempts 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01223	IS_HHO_RT_SR	edw_eriran_cellb_axe1	IS HHO RT SR	Inter System HHO 3G2G success rate for Real Time 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01224	NB_IS_HHO_RT_ATT	edw_eriran_cellb_axe1	NB IS HHO RT ATT	Number of Inter System HHO 3G2G Attempts for Real Time 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01225	IS_HHO_NRT_SR	edw_eriran_cellb_axe1	IS HHO NRT SR	Inter System HHO 3G2G success rate for Non Real Time 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01226	NB_IS_HHO_NRT_ATT	edw_eriran_cellb_axe1	NB IS HHO NRT ATT	Number of Inter System HHO 3G2G Attempt for Non Real Time 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01200	RAB_ESTABL_FAILURE_INSUFF_UE_CAPAB	edw_eriran_cellb_axe1	RAB ESTABL FAILURE INSUFF UE CAPAB	RNC KPI: Number of failed RAB Establishments due to insufficient UE capabilities 	pmNoRabEstablishFailureUeCapability	0	1	customisateur	1	1	total	float4
kpis.0071.01.01201	RETRANSMISSION_RATE_HS	edw_eriran_cellb_axe1	RETRANSMISSION RATE HS	RNC KPI: Retransmission rate at RNC level for HSDPA 	CASE WHEN 100*((pmSentPacketDataHs1/1024)+(pmSentPacketDataHs2/1024)+pmSentPacketDataHs3+pmSentPacketDataHs4)/((pmSentPacketDataInclRetransHs1/1024)+(pmSentPacketDataInclRetransHs2/1024)+pmSentPacketDataInclRetransHs3+pmSentPacketDataInclRetransHs4)>100 THEN 100 ELSE 100*((pmSentPacketDataHs1/1024)+(pmSentPacketDataHs2/1024)+pmSentPacketDataHs3+pmSentPacketDataHs4)/((pmSentPacketDataInclRetransHs1/1024)+(pmSentPacketDataInclRetransHs2/1024)+pmSentPacketDataInclRetransHs3+pmSentPacketDataInclRetransHs4) END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01202	RETRANSMISSION_RATE_PS_DCH_FACH	edw_eriran_cellb_axe1	RETRANSMISSION RATE PS DCH FACH	RNC KPI: Retransmission rate at RNC level for PS 	CASE WHEN 100*((pmSentPacketData1/1024)+(pmSentPacketData2/1024)+pmSentPacketData3+pmSentPacketData4)/((pmSentPacketDataInclRetrans1/1024)+(pmSentPacketDataInclRetrans2/1024)+pmSentPacketDataInclRetrans3+pmSentPacketDataInclRetrans4)>100 THEN 100 ELSE 100*((pmSentPacketData1/1024)+(pmSentPacketData2/1024)+pmSentPacketData3+pmSentPacketData4)/((pmSentPacketDataInclRetrans1/1024)+(pmSentPacketDataInclRetrans2/1024)+pmSentPacketDataInclRetrans3+pmSentPacketDataInclRetrans4) END	1	1	customisateur	1	1	total	float4
