RNCs;Cells Label;Cells
DCERNC3;UCA55K;DCERNC3_UCA55K
DCERNC3;UCA55L;DCERNC3_UCA55L
DCERNC3;UCA55M;DCERNC3_UCA55M
DCERNC3;UCA55N;DCERNC3_UCA55N
DCERNC3;UCA55P;DCERNC3_UCA55P
DCERNC3;UCA57J;DCERNC3_UCA57J
DCERNC3;UCA57K;DCERNC3_UCA57K
DCERNC3;UCA57L;DCERNC3_UCA57L
DCERNC3;UCA57M;DCERNC3_UCA57M
DCERNC3;UCA57N;DCERNC3_UCA57N
DCERNC3;UCA57P;DCERNC3_UCA57P
DCERNC3;UCA58M;DCERNC3_UCA58M
DCERNC3;UCA58N;DCERNC3_UCA58N
DCERNC3;UCA58P;DCERNC3_UCA58P
DCERNC3;UCA25A;DCERNC3_UCA25A
DCERNC3;UCA25B;DCERNC3_UCA25B
DCERNC3;UCA25C;DCERNC3_UCA25C
DCERNC3;UCA66C;DCERNC3_UCA66C
DCERNC3;UCA66B;DCERNC3_UCA66B
DCERNC3;UCA66A;DCERNC3_UCA66A
DCERNC3;UCA66I;DCERNC3_UCA66I
DCERNC3;UCA66H;DCERNC3_UCA66H
DCERNC3;UCA66G;DCERNC3_UCA66G
DCERNC3;UCA66L;DCERNC3_UCA66L
DCERNC3;UCA66K;DCERNC3_UCA66K
DCERNC3;UCA66J;DCERNC3_UCA66J
DCERNC3;UCA33A;DCERNC3_UCA33A
DCERNC3;UCA33B;DCERNC3_UCA33B
DCERNC3;UCA33C;DCERNC3_UCA33C
DCERNC3;UCA65G;DCERNC3_UCA65G
DCERNC3;UCA65H;DCERNC3_UCA65H
DCERNC3;UCA65I;DCERNC3_UCA65I
DCERNC3;UCA65A;DCERNC3_UCA65A
DCERNC3;UCA65B;DCERNC3_UCA65B
DCERNC3;UCA65C;DCERNC3_UCA65C
DCERNC3;CO73L2;DCERNC3_CO73L2
DCERNC3;CO73K2;DCERNC3_CO73K2
DCERNC3;CO73J2;DCERNC3_CO73J2
DCERNC3;UCA65J;DCERNC3_UCA65J
DCERNC3;UCA65K;DCERNC3_UCA65K
DCERNC3;UCA65L;DCERNC3_UCA65L
DCERNC3;CA15I2;DCERNC3_CA15I2
DCERNC3;CA15H2;DCERNC3_CA15H2
DCERNC3;CA15G2;DCERNC3_CA15G2
DCERNC3;CO42I2;DCERNC3_CO42I2
DCERNC3;CO42G2;DCERNC3_CO42G2
DCERNC3;CO42H2;DCERNC3_CO42H2
DCERNC3;GO04L2;DCERNC3_GO04L2
DCERNC3;GO04K2;DCERNC3_GO04K2
DCERNC3;GO04J2;DCERNC3_GO04J2
DCERNC3;GO04I2;DCERNC3_GO04I2
DCERNC3;GO04H2;DCERNC3_GO04H2
DCERNC3;GO04G2;DCERNC3_GO04G2
DCERNC3;CO53I2;DCERNC3_CO53I2
DCERNC3;CO53H2;DCERNC3_CO53H2
DCERNC3;CO53G2;DCERNC3_CO53G2
DCERNC3;GO05G2;DCERNC3_GO05G2
DCERNC3;GO05H2;DCERNC3_GO05H2
DCERNC3;GO05K2;DCERNC3_GO05K2
DCERNC3;GO21I2;DCERNC3_GO21I2
DCERNC3;GO21H2;DCERNC3_GO21H2
DCERNC3;GO21G2;DCERNC3_GO21G2
DCERNC3;CA02H2;DCERNC3_CA02H2
DCERNC3;CA02G2;DCERNC3_CA02G2
DCERNC3;CA02I2;DCERNC3_CA02I2
DCERNC3;CO73I2;DCERNC3_CO73I2
DCERNC3;CO73H2;DCERNC3_CO73H2
DCERNC3;CO73G2;DCERNC3_CO73G2
DCERNC3;CO28I2;DCERNC3_CO28I2
DCERNC3;CO28H2;DCERNC3_CO28H2
DCERNC3;CO28G2;DCERNC3_CO28G2
DCERNC3;AK01L2;DCERNC3_AK01L2
DCERNC3;AK01K2;DCERNC3_AK01K2
DCERNC3;AK01J2;DCERNC3_AK01J2
DCERNC3;AK01I2;DCERNC3_AK01I2
DCERNC3;AK01H2;DCERNC3_AK01H2
DCERNC3;AK01G2;DCERNC3_AK01G2
DCERNC3;UCA65P;DCERNC3_UCA65P
DCERNC3;UCA66N;DCERNC3_UCA66N
DCERNC3;UCA66P;DCERNC3_UCA66P
DCERNC3;UCA69M;DCERNC3_UCA69M
DCERNC3;UCA69N;DCERNC3_UCA69N
DCERNC3;UCA69P;DCERNC3_UCA69P
DCERNC3;UCO148M;DCERNC3_UCO148M
DCERNC3;UCO148N;DCERNC3_UCO148N
DCERNC3;UCO148P;DCERNC3_UCO148P
DCERNC3;UGO22N;DCERNC3_UGO22N
DCERNC3;UGO22P;DCERNC3_UGO22P
DCERNC3;UCO152L;DCERNC3_UCO152L
DCERNC3;UCO152K;DCERNC3_UCO152K
DCERNC3;UCO152J;DCERNC3_UCO152J
DCERNC3;UCO152I;DCERNC3_UCO152I
DCERNC3;UCO152H;DCERNC3_UCO152H
DCERNC3;UCO152G;DCERNC3_UCO152G
DCERNC3;UCO152C;DCERNC3_UCO152C
DCERNC3;UCO152B;DCERNC3_UCO152B
DCERNC3;UCO152A;DCERNC3_UCO152A
DCERNC3;CA41J2;DCERNC3_CA41J2
DCERNC3;CA41G2;DCERNC3_CA41G2
DCERNC3;CA46M2;DCERNC3_CA46M2
DCERNC3;CA46J2;DCERNC3_CA46J2
DCERNC3;CA46G2;DCERNC3_CA46G2
DCERNC3;CA51K2;DCERNC3_CA51K2
DCERNC3;CA51H2;DCERNC3_CA51H2
DCERNC3;GO02M2;DCERNC3_GO02M2
DCERNC3;GO02J2;DCERNC3_GO02J2
DCERNC3;GO02G2;DCERNC3_GO02G2
DCERNC3;CO113K2;DCERNC3_CO113K2
DCERNC3;CO113H2;DCERNC3_CO113H2
DCERNC3;CA041M2;DCERNC3_CA041M2
DCERNC3;CA041J2;DCERNC3_CA041J2
DCERNC3;CA041G2;DCERNC3_CA041G2
DCERNC3;CA01P2;DCERNC3_CA01P2
DCERNC3;CA01L2;DCERNC3_CA01L2
DCERNC3;CA01I2;DCERNC3_CA01I2
DCERNC3;CO92K2;DCERNC3_CO92K2
DCERNC3;CO92H2;DCERNC3_CO92H2
DCERNC3;CA30N2;DCERNC3_CA30N2
DCERNC3;CA30K2;DCERNC3_CA30K2
DCERNC3;CA30H2;DCERNC3_CA30H2
DCERNC3;CA08L2;DCERNC3_CA08L2
DCERNC3;CA08K2;DCERNC3_CA08K2
DCERNC3;CA08J2;DCERNC3_CA08J2
DCERNC3;CA08I2;DCERNC3_CA08I2
DCERNC3;CA08H2;DCERNC3_CA08H2
DCERNC3;CA08G2;DCERNC3_CA08G2
DCERNC3;CA19P2;DCERNC3_CA19P2
DCERNC3;CA19L2;DCERNC3_CA19L2
DCERNC3;CA19I2;DCERNC3_CA19I2
DCERNC3;GO061J2;DCERNC3_GO061J2
DCERNC3;GO061G2;DCERNC3_GO061G2
DCERNC3;CA49P2;DCERNC3_CA49P2
DCERNC3;CA49L2;DCERNC3_CA49L2
DCERNC3;CA49I2;DCERNC3_CA49I2
DCERNC3;CA18N2;DCERNC3_CA18N2
DCERNC3;CA18K2;DCERNC3_CA18K2
DCERNC3;CA18H2;DCERNC3_CA18H2
DCERNC3;GO08J2;DCERNC3_GO08J2
DCERNC3;GO08G2;DCERNC3_GO08G2
DCERNC3;GO12M2;DCERNC3_GO12M2
DCERNC3;GO12J2;DCERNC3_GO12J2
DCERNC3;GO12G2;DCERNC3_GO12G2
DCERNC3;CA071M2;DCERNC3_CA071M2
DCERNC3;CA071J2;DCERNC3_CA071J2
DCERNC3;CA071G2;DCERNC3_CA071G2
DCERNC3;CA031M2;DCERNC3_CA031M2
DCERNC3;CA031J2;DCERNC3_CA031J2
DCERNC3;CA031G2;DCERNC3_CA031G2
DCERNC3;CA45L2;DCERNC3_CA45L2
DCERNC3;CA45K2;DCERNC3_CA45K2
DCERNC3;CA45J2;DCERNC3_CA45J2
DCERNC3;CA45I2;DCERNC3_CA45I2
DCERNC3;CA45H2;DCERNC3_CA45H2
DCERNC3;CA45G2;DCERNC3_CA45G2
DCERNC3;CA21N2;DCERNC3_CA21N2
DCERNC3;CA21K2;DCERNC3_CA21K2
DCERNC3;CO771J2;DCERNC3_CO771J2
DCERNC3;CO771G2;DCERNC3_CO771G2
DCERNC3;CA03M2;DCERNC3_CA03M2
DCERNC3;CA03J2;DCERNC3_CA03J2
DCERNC3;CA03G2;DCERNC3_CA03G2
DCERNC3;GO111G1;DCERNC3_GO111G1
DCERNC3;CO15J2;DCERNC3_CO15J2
DCERNC3;CO15G2;DCERNC3_CO15G2
DCERNC3;GO111J2;DCERNC3_GO111J2
DCERNC3;GO111G2;DCERNC3_GO111G2
DCERNC3;CA21H1;DCERNC3_CA21H1
DCERNC3;CA23J2;DCERNC3_CA23J2
DCERNC3;CA23G2;DCERNC3_CA23G2
DCERNC3;CA47M2;DCERNC3_CA47M2
DCERNC3;CA47J2;DCERNC3_CA47J2
DCERNC3;CA47G2;DCERNC3_CA47G2
DCERNC3;UCA74G;DCERNC3_UCA74G
DCERNC3;UCA74H;DCERNC3_UCA74H
DCERNC3;UCA74I;DCERNC3_UCA74I
DCERNC3;UCA74J;DCERNC3_UCA74J
DCERNC3;UCA74K;DCERNC3_UCA74K
DCERNC3;UCA74L;DCERNC3_UCA74L
DCERNC3;UCA74M;DCERNC3_UCA74M
DCERNC3;UCA74N;DCERNC3_UCA74N
DCERNC3;UCA74P;DCERNC3_UCA74P
DCERNC3;UCA74A;DCERNC3_UCA74A
DCERNC3;UCA74B;DCERNC3_UCA74B
DCERNC3;UCA74C;DCERNC3_UCA74C
DCERNC3;CO104L2;DCERNC3_CO104L2
DCERNC3;CO104K2;DCERNC3_CO104K2
DCERNC3;CO104J2;DCERNC3_CO104J2
DCERNC3;CO104I2;DCERNC3_CO104I2
DCERNC3;CO104H2;DCERNC3_CO104H2
DCERNC3;CO104G2;DCERNC3_CO104G2
DCERNC3;CO104K1;DCERNC3_CO104K1
DCERNC3;CO104I1;DCERNC3_CO104I1
DCERNC3;UCA72G;DCERNC3_UCA72G
DCERNC3;UCA72H;DCERNC3_UCA72H
DCERNC3;UCA72I;DCERNC3_UCA72I
DCERNC3;UCA72J;DCERNC3_UCA72J
DCERNC3;UCA72K;DCERNC3_UCA72K
DCERNC3;UCA72L;DCERNC3_UCA72L
DCERNC3;UCA72A;DCERNC3_UCA72A
DCERNC3;UCA72B;DCERNC3_UCA72B
DCERNC3;UCA72C;DCERNC3_UCA72C
DCERNC3;UCA76G;DCERNC3_UCA76G
DCERNC3;UCA76H;DCERNC3_UCA76H
DCERNC3;UCA76I;DCERNC3_UCA76I
DCERNC3;UCA76J;DCERNC3_UCA76J
DCERNC3;UCA76K;DCERNC3_UCA76K
DCERNC3;UCA76L;DCERNC3_UCA76L
DCERNC3;UCA76A;DCERNC3_UCA76A
DCERNC3;UCA76B;DCERNC3_UCA76B
DCERNC3;UCA76C;DCERNC3_UCA76C
DCERNC3;UCA73G;DCERNC3_UCA73G
DCERNC3;UCA73H;DCERNC3_UCA73H
DCERNC3;UCA73I;DCERNC3_UCA73I
DCERNC3;UCA73J;DCERNC3_UCA73J
DCERNC3;UCA73K;DCERNC3_UCA73K
DCERNC3;UCA73L;DCERNC3_UCA73L
DCERNC3;UCA73A;DCERNC3_UCA73A
DCERNC3;UCA73B;DCERNC3_UCA73B
DCERNC3;UCA73C;DCERNC3_UCA73C
DCERNC3;GO22L2;DCERNC3_GO22L2
DCERNC3;GO22K2;DCERNC3_GO22K2
DCERNC3;GO22J2;DCERNC3_GO22J2
DCERNC3;GO22I2;DCERNC3_GO22I2
DCERNC3;GO22H2;DCERNC3_GO22H2
DCERNC3;GO22G2;DCERNC3_GO22G2
DCERNC3;CA52L2;DCERNC3_CA52L2
DCERNC3;CA52K2;DCERNC3_CA52K2
DCERNC3;CA52J2;DCERNC3_CA52J2
DCERNC3;CA52I2;DCERNC3_CA52I2
DCERNC3;CA52H2;DCERNC3_CA52H2
DCERNC3;CA52G2;DCERNC3_CA52G2
DCERNC3;CO98L2;DCERNC3_CO98L2
DCERNC3;CO98P1;DCERNC3_CO98P1
DCERNC3;CO98P2;DCERNC3_CO98P2
DCERNC3;CO04L2;DCERNC3_CO04L2
DCERNC3;CO04K2;DCERNC3_CO04K2
DCERNC3;CO04J2;DCERNC3_CO04J2
DCERNC3;CO04I2;DCERNC3_CO04I2
DCERNC3;CO04H2;DCERNC3_CO04H2
DCERNC3;CO04G2;DCERNC3_CO04G2
DCERNC3;CA32L2;DCERNC3_CA32L2
DCERNC3;CA32K2;DCERNC3_CA32K2
DCERNC3;CA32J2;DCERNC3_CA32J2
DCERNC3;CA32I2;DCERNC3_CA32I2
DCERNC3;CA32H2;DCERNC3_CA32H2
DCERNC3;CA32G2;DCERNC3_CA32G2
DCERNC3;CA16L2;DCERNC3_CA16L2
DCERNC3;CA16K2;DCERNC3_CA16K2
DCERNC3;CA16J2;DCERNC3_CA16J2
DCERNC3;CA16I2;DCERNC3_CA16I2
DCERNC3;CA16H2;DCERNC3_CA16H2
DCERNC3;CA16G2;DCERNC3_CA16G2
DCERNC3;GO01L2;DCERNC3_GO01L2
DCERNC3;GO01K2;DCERNC3_GO01K2
DCERNC3;GO01J2;DCERNC3_GO01J2
DCERNC3;GO01I2;DCERNC3_GO01I2
DCERNC3;GO01H2;DCERNC3_GO01H2
DCERNC3;GO01G2;DCERNC3_GO01G2
DCERNC3;UCA75G;DCERNC3_UCA75G
DCERNC3;UCA75H;DCERNC3_UCA75H
DCERNC3;UCA75I;DCERNC3_UCA75I
DCERNC3;UCA75J;DCERNC3_UCA75J
DCERNC3;UCA75K;DCERNC3_UCA75K
DCERNC3;UCA75L;DCERNC3_UCA75L
DCERNC3;UGO20G;DCERNC3_UGO20G
DCERNC3;UGO20H;DCERNC3_UGO20H
DCERNC3;UGO20I;DCERNC3_UGO20I
DCERNC3;UGO20J;DCERNC3_UGO20J
DCERNC3;UGO20K;DCERNC3_UGO20K
DCERNC3;UGO20L;DCERNC3_UGO20L
DCERNC3;UCO142A;DCERNC3_UCO142A
DCERNC3;UCO142C;DCERNC3_UCO142C
DCERNC3;UCO142B;DCERNC3_UCO142B
DCERNC3;UGO20M;DCERNC3_UGO20M
DCERNC3;UGO20N;DCERNC3_UGO20N
DCERNC3;UGO20P;DCERNC3_UGO20P
DCERNC3;UCO126P;DCERNC3_UCO126P
DCERNC3;UCO126N;DCERNC3_UCO126N
DCERNC3;UCO126M;DCERNC3_UCO126M
DCERNC3;UCO41P;DCERNC3_UCO41P
DCERNC3;UCO41M;DCERNC3_UCO41M
DCERNC3;UCO92P;DCERNC3_UCO92P
DCERNC3;UCO92N;DCERNC3_UCO92N
DCERNC3;UCO143P;DCERNC3_UCO143P
DCERNC3;UCO143N;DCERNC3_UCO143N
DCERNC3;UCO143M;DCERNC3_UCO143M
DCERNC3;UCO41N;DCERNC3_UCO41N
DCERNC3;UCO92M;DCERNC3_UCO92M
DCERNC3;UCA54P;DCERNC3_UCA54P
DCERNC3;UCA54N;DCERNC3_UCA54N
DCERNC3;UCA54M;DCERNC3_UCA54M
DCERNC3;UCA13P;DCERNC3_UCA13P
DCERNC3;UCA13N;DCERNC3_UCA13N
DCERNC3;UCA13M;DCERNC3_UCA13M
DCERNC3;UCA28P;DCERNC3_UCA28P
DCERNC3;UCA28N;DCERNC3_UCA28N
DCERNC3;UCA28M;DCERNC3_UCA28M
DCERNC3;UCA11P;DCERNC3_UCA11P
DCERNC3;UCA11M;DCERNC3_UCA11M
DCERNC3;UCA11N;DCERNC3_UCA11N
DCERNC3;UCA22M;DCERNC3_UCA22M
DCERNC3;UCA60M;DCERNC3_UCA60M
DCERNC3;UAK02M;DCERNC3_UAK02M
DCERNC3;UAK02N;DCERNC3_UAK02N
DCERNC3;UAK02P;DCERNC3_UAK02P
DCERNC3;UCA17M;DCERNC3_UCA17M
DCERNC3;UCA17N;DCERNC3_UCA17N
DCERNC3;UCA17P;DCERNC3_UCA17P
DCERNC3;UCA09M;DCERNC3_UCA09M
DCERNC3;UCA09N;DCERNC3_UCA09N
DCERNC3;UCA09P;DCERNC3_UCA09P
DCERNC3;UCA22N;DCERNC3_UCA22N
DCERNC3;UCA22P;DCERNC3_UCA22P
DCERNC3;UCA31P;DCERNC3_UCA31P
DCERNC3;UCA25M;DCERNC3_UCA25M
DCERNC3;UCA25N;DCERNC3_UCA25N
DCERNC3;UCA25P;DCERNC3_UCA25P
DCERNC3;UCA04M;DCERNC3_UCA04M
DCERNC3;UCA04P;DCERNC3_UCA04P
DCERNC3;UGO20C;DCERNC3_UGO20C
DCERNC3;UGO20B;DCERNC3_UGO20B
DCERNC3;UGO20A;DCERNC3_UGO20A
DCERNC3;UCO100C;DCERNC3_UCO100C
DCERNC3;UCO100B;DCERNC3_UCO100B
DCERNC3;UCO100A;DCERNC3_UCO100A
DCERNC3;UCA15M;DCERNC3_UCA15M
DCERNC3;UCA15P;DCERNC3_UCA15P
DCERNC3;UCA50M;DCERNC3_UCA50M
DCERNC3;UCA50N;DCERNC3_UCA50N
DCERNC3;UGO10P;DCERNC3_UGO10P
DCERNC3;UGO10N;DCERNC3_UGO10N
DCERNC3;UGO10M;DCERNC3_UGO10M
DCERNC3;UCA50P;DCERNC3_UCA50P
DCERNC3;UCA51M;DCERNC3_UCA51M
DCERNC3;UCA51N;DCERNC3_UCA51N
DCERNC3;UCA51P;DCERNC3_UCA51P
DCERNC3;UCA75N;DCERNC3_UCA75N
DCERNC3;UCA75P;DCERNC3_UCA75P
DCERNC3;UCO117M;DCERNC3_UCO117M
DCERNC3;UCO117N;DCERNC3_UCO117N
DCERNC3;UCO117P;DCERNC3_UCO117P
DCERNC3;UCO131M;DCERNC3_UCO131M
DCERNC3;UCO131N;DCERNC3_UCO131N
DCERNC3;UCO131P;DCERNC3_UCO131P
DCERNC3;UCO133M;DCERNC3_UCO133M
DCERNC3;UCO133N;DCERNC3_UCO133N
DCERNC3;UCO133P;DCERNC3_UCO133P
DCERNC3;UCO53M;DCERNC3_UCO53M
DCERNC3;UCO53N;DCERNC3_UCO53N
DCERNC3;UCO53P;DCERNC3_UCO53P
DCERNC3;UCO73M;DCERNC3_UCO73M
DCERNC3;UCO73N;DCERNC3_UCO73N
DCERNC3;UCO73P;DCERNC3_UCO73P
DCERNC3;UGO08M;DCERNC3_UGO08M
DCERNC3;UGO08N;DCERNC3_UGO08N
DCERNC3;UGO11M;DCERNC3_UGO11M
DCERNC3;UGO11N;DCERNC3_UGO11N
DCERNC3;UGO11P;DCERNC3_UGO11P
DCERNC3;UGO16M;DCERNC3_UGO16M
DCERNC3;UGO16N;DCERNC3_UGO16N
DCERNC3;UGO16P;DCERNC3_UGO16P
DCERNC3;UCA64M;DCERNC3_UCA64M
DCERNC3;UCA64N;DCERNC3_UCA64N
DCERNC3;UCA66M;DCERNC3_UCA66M
DCERNC3;UCA15N;DCERNC3_UCA15N
DCERNC3;UCA60N;DCERNC3_UCA60N
DCERNC3;UCA60P;DCERNC3_UCA60P
DCERNC3;UCA75M;DCERNC3_UCA75M
DCERNC3;UCO113M;DCERNC3_UCO113M
DCERNC3;UCO113N;DCERNC3_UCO113N
DCERNC3;UCO113P;DCERNC3_UCO113P
DCERNC3;UCO08M;DCERNC3_UCO08M
DCERNC3;UCO08N;DCERNC3_UCO08N
DCERNC3;UCO08P;DCERNC3_UCO08P
DCERNC3;UCO152M;DCERNC3_UCO152M
DCERNC3;UCO152N;DCERNC3_UCO152N
DCERNC3;UCO152P;DCERNC3_UCO152P
DCERNC3;UCA34L;DCERNC3_UCA34L
DCERNC3;UCA34K;DCERNC3_UCA34K
DCERNC3;UCA34J;DCERNC3_UCA34J
DCERNC3;UCA34I;DCERNC3_UCA34I
DCERNC3;UCA34H;DCERNC3_UCA34H
DCERNC3;CO136J1;DCERNC3_CO136J1
DCERNC5;ULK06M;DCERNC5_ULK06M
DCERNC5;ULK06G;DCERNC5_ULK06G
DCERNC5;ULK06H;DCERNC5_ULK06H
DCERNC5;ULK06I;DCERNC5_ULK06I
DCERNC5;ULK06J;DCERNC5_ULK06J
DCERNC5;ULK06K;DCERNC5_ULK06K
DCERNC5;ULK06L;DCERNC5_ULK06L
DCERNC5;ULK06N;DCERNC5_ULK06N
DCERNC5;ULK06P;DCERNC5_ULK06P
DCERNC5;ULK08P;DCERNC5_ULK08P
DCERNC5;ULK08M;DCERNC5_ULK08M
DCERNC5;ULK08N;DCERNC5_ULK08N
DCERNC5;ULK08L;DCERNC5_ULK08L
DCERNC5;ULK08K;DCERNC5_ULK08K
DCERNC5;ULK08J;DCERNC5_ULK08J
DCERNC5;ULK08I;DCERNC5_ULK08I
DCERNC5;ULK08G;DCERNC5_ULK08G
DCERNC5;ULK08C;DCERNC5_ULK08C
DCERNC5;ULK08B;DCERNC5_ULK08B
DCERNC5;ULK08A;DCERNC5_ULK08A
DCERNC5;ULK07C;DCERNC5_ULK07C
DCERNC5;ULK07B;DCERNC5_ULK07B
DCERNC5;ULK07A;DCERNC5_ULK07A
DCERNC5;ULK02P;DCERNC5_ULK02P
DCERNC5;ULK02N;DCERNC5_ULK02N
DCERNC5;ULK02M;DCERNC5_ULK02M
DCERNC5;ULK02L;DCERNC5_ULK02L
DCERNC5;ULK02K;DCERNC5_ULK02K
DCERNC5;ULK02J;DCERNC5_ULK02J
DCERNC5;ULK02I;DCERNC5_ULK02I
DCERNC5;ULK02H;DCERNC5_ULK02H
DCERNC5;ULK02G;DCERNC5_ULK02G
DCERNC5;ULK02C;DCERNC5_ULK02C
DCERNC5;ULK02B;DCERNC5_ULK02B
DCERNC5;ULK02A;DCERNC5_ULK02A
DCERNC5;ULK01P;DCERNC5_ULK01P
DCERNC5;ULK01N;DCERNC5_ULK01N
DCERNC5;ULK01M;DCERNC5_ULK01M
DCERNC5;ULK01L;DCERNC5_ULK01L
DCERNC5;ULK01K;DCERNC5_ULK01K
DCERNC5;ULK01J;DCERNC5_ULK01J
DCERNC5;ULK01I;DCERNC5_ULK01I
DCERNC5;ULK01H;DCERNC5_ULK01H
DCERNC5;ULK01G;DCERNC5_ULK01G
DCERNC5;ULK01C;DCERNC5_ULK01C
DCERNC5;ULK01B;DCERNC5_ULK01B
DCERNC5;ULK01A;DCERNC5_ULK01A
DCERNC5;UAT01C;DCERNC5_UAT01C
DCERNC5;UAT01B;DCERNC5_UAT01B
DCERNC5;UAT01A;DCERNC5_UAT01A
DCERNC5;ULK08H;DCERNC5_ULK08H
DCERNC5;UCA27K;DCERNC5_UCA27K
DCERNC5;UCA27L;DCERNC5_UCA27L
DCERNC5;UCA27M;DCERNC5_UCA27M
DCERNC5;UCA27N;DCERNC5_UCA27N
DCERNC5;UCA27P;DCERNC5_UCA27P
DCERNC5;UCA27C;DCERNC5_UCA27C
DCERNC5;UCA27G;DCERNC5_UCA27G
DCERNC5;UCA27H;DCERNC5_UCA27H
DCERNC5;UCA27I;DCERNC5_UCA27I
DCERNC5;UCA27J;DCERNC5_UCA27J
DCERNC5;UCA27A;DCERNC5_UCA27A
DCERNC5;UCA27B;DCERNC5_UCA27B
DCERNC5;USU01P;DCERNC5_USU01P
DCERNC5;USU01M;DCERNC5_USU01M
DCERNC5;UZE01H;DCERNC5_UZE01H
DCERNC5;UZE01I;DCERNC5_UZE01I
DCERNC5;UZE01J;DCERNC5_UZE01J
DCERNC5;UZE01K;DCERNC5_UZE01K
DCERNC5;UZE01L;DCERNC5_UZE01L
DCERNC5;UZE06P;DCERNC5_UZE06P
DCERNC5;UZE06N;DCERNC5_UZE06N
DCERNC5;UZE06M;DCERNC5_UZE06M
DCERNC5;UZE06L;DCERNC5_UZE06L
DCERNC5;UZE06K;DCERNC5_UZE06K
DCERNC5;UZE06J;DCERNC5_UZE06J
DCERNC5;UZE06I;DCERNC5_UZE06I
DCERNC5;UZE06H;DCERNC5_UZE06H
DCERNC5;UZE06G;DCERNC5_UZE06G
DCERNC5;UZE06C;DCERNC5_UZE06C
DCERNC5;UZE06B;DCERNC5_UZE06B
DCERNC5;UZE06A;DCERNC5_UZE06A
DCERNC5;UZE01G;DCERNC5_UZE01G
DCERNC5;UTF03A;DCERNC5_UTF03A
DCERNC5;UTR07C;DCERNC5_UTR07C
DCERNC5;UTR07B;DCERNC5_UTR07B
DCERNC5;UTR07A;DCERNC5_UTR07A
DCERNC5;UTR06L;DCERNC5_UTR06L
DCERNC5;UTR06K;DCERNC5_UTR06K
DCERNC5;UTR06J;DCERNC5_UTR06J
DCERNC5;UTR06I;DCERNC5_UTR06I
DCERNC5;UTR06H;DCERNC5_UTR06H
DCERNC5;UTR06G;DCERNC5_UTR06G
DCERNC5;UTR02P;DCERNC5_UTR02P
DCERNC5;UTR02N;DCERNC5_UTR02N
DCERNC5;UTR02M;DCERNC5_UTR02M
DCERNC5;UTR02L;DCERNC5_UTR02L
DCERNC5;UTR02K;DCERNC5_UTR02K
DCERNC5;UTR02J;DCERNC5_UTR02J
DCERNC5;UTR02I;DCERNC5_UTR02I
DCERNC5;UTR02H;DCERNC5_UTR02H
DCERNC5;UTR02G;DCERNC5_UTR02G
DCERNC5;UTR02C;DCERNC5_UTR02C
DCERNC5;UTR02B;DCERNC5_UTR02B
DCERNC5;UTR02A;DCERNC5_UTR02A
DCERNC5;UTR01P;DCERNC5_UTR01P
DCERNC5;UTR01N;DCERNC5_UTR01N
DCERNC5;UTR01M;DCERNC5_UTR01M
DCERNC5;UTR01L;DCERNC5_UTR01L
DCERNC5;UTR01K;DCERNC5_UTR01K
DCERNC5;UTR01J;DCERNC5_UTR01J
DCERNC5;UTR01I;DCERNC5_UTR01I
DCERNC5;UTR01H;DCERNC5_UTR01H
DCERNC5;UTR01G;DCERNC5_UTR01G
DCERNC5;UTR01C;DCERNC5_UTR01C
DCERNC5;UTR01B;DCERNC5_UTR01B
DCERNC5;UTR01A;DCERNC5_UTR01A
DCERNC5;UGD01P;DCERNC5_UGD01P
DCERNC5;UGD01N;DCERNC5_UGD01N
DCERNC5;UGD01M;DCERNC5_UGD01M
DCERNC5;UGD01L;DCERNC5_UGD01L
DCERNC5;UGD01K;DCERNC5_UGD01K
DCERNC5;UGD01J;DCERNC5_UGD01J
DCERNC5;UGD01I;DCERNC5_UGD01I
DCERNC5;UGD01H;DCERNC5_UGD01H
DCERNC5;UGD01G;DCERNC5_UGD01G
DCERNC5;UGD01C;DCERNC5_UGD01C
DCERNC5;UGD01B;DCERNC5_UGD01B
DCERNC5;UGD01A;DCERNC5_UGD01A
DCERNC5;UAD10P;DCERNC5_UAD10P
DCERNC5;UAD10N;DCERNC5_UAD10N
DCERNC5;UAD10M;DCERNC5_UAD10M
DCERNC5;UAD10L;DCERNC5_UAD10L
DCERNC5;UAD10K;DCERNC5_UAD10K
DCERNC5;UAD10J;DCERNC5_UAD10J
DCERNC5;UAD10I;DCERNC5_UAD10I
DCERNC5;UAD10H;DCERNC5_UAD10H
DCERNC5;UAD10G;DCERNC5_UAD10G
DCERNC5;UAD10C;DCERNC5_UAD10C
DCERNC5;UAD10B;DCERNC5_UAD10B
DCERNC5;UAD10A;DCERNC5_UAD10A
DCERNC5;UAD09P;DCERNC5_UAD09P
DCERNC5;UAD09N;DCERNC5_UAD09N
DCERNC5;UAD09M;DCERNC5_UAD09M
DCERNC5;UAD09L;DCERNC5_UAD09L
DCERNC5;UAD09K;DCERNC5_UAD09K
DCERNC5;UAD09J;DCERNC5_UAD09J
DCERNC5;UAD09I;DCERNC5_UAD09I
DCERNC5;UAD09H;DCERNC5_UAD09H
DCERNC5;UAD09G;DCERNC5_UAD09G
DCERNC5;UAD09C;DCERNC5_UAD09C
DCERNC5;UAD09B;DCERNC5_UAD09B
DCERNC5;UAD09A;DCERNC5_UAD09A
DCERNC5;UAD08P;DCERNC5_UAD08P
DCERNC5;UAD08N;DCERNC5_UAD08N
